word,kelas,panjang,definisi,clue
SIF,benda,3,"masuk atau bekerja secara bergiliran dalam pabrik dan sebagainya, baik masuk pagi, siang m",Giliran kerja di pabrik
CIP,benda,3,tendangan atau tembakan pendek yang melengkung,Tendangan pendek melengkung
AMI,benda,3,saudara laki-laki ayah,Saudara lelaki dari ayah
BOA,benda,3,"syal atau selendang panjang yang terbuat dari benang halus, bulu binatang, atau kain lembu",Selendang panjang dari bulu
INA,benda,3,inang; emak; ibu,Panggilan bagi emak
MER,benda,3,satuan monomer,Satuan ulang dalam polimer
GAI,benda,3,giuk,Sejenis ulat kecil
PEK,benda,3,empek,Sapaan lelaki tua Tionghoa
LIS,benda,3,daftar (nama dan sebagainya),Daftar nama tersusun
UDA,benda,3,kakak (laki-laki); abang,Panggilan bagi abang
NUR,benda,3,cahaya; sinar,Pancaran cahaya terang
ABI,benda,3,bapak; ayah,Sebutan untuk ayah
RAU,benda,3,sengkuang,Tumbuhan sejenis sengkuang
CUK,benda,3,jentik-jentik,Jentik anak nyamuk
TUS,benda,3,tiruan bunyi senapan meletus; detus,Tiruan bunyi senapan meletus
TAL,benda,3,daun tal,Sejenis pohon lontar
KOP,benda,3,judul,Kepala pada surat resmi
BAL,benda,3,bola,Benda bundar untuk ditendang
TEM,benda,3,tempo; waktu,Jangka waktu tertentu
KIR,benda,3,pemeriksaan (misalnya pemeriksaan kesehatan atau pemeriksaan kendaraan),Pemeriksaan kelayakan kendaraan
OPA,benda,3,kakek,Sebutan untuk kakek
UME,benda,3,keluarga inti dalam sistem kekerabatan suku Dawan di Kupang,Keluarga inti tradisional
GIR,benda,3,"bulatan logam pipih yang bergerigi tempat rantai berpaut untuk memutar roda (pada sepeda,",Roda logam bergigi sepeda
APO,benda,3,perbukitan yang atasnya datar yang dapat dimanfaatkan sebagai wilayah hunian dan perladang,Perbukitan berpuncak datar
AMO,benda,3,"tungau berwarna putih, berjalan cepat, hidup di sekam padi",Tungau putih pada padi
SUS,benda,3,kata sapaan kepada wanita muda,Kue lembut berisi vla
OTO,benda,3,kendaraan (kereta) yang dijalankan dengan motor; mobil; otomobil,Kendaraan bermotor beroda empat
ATA,benda,3,golongan hamba sahaya pada suku Helong di Kupang,Golongan budak belian
OPO,benda,3,nenek moyang,Leluhur zaman dahulu
ZAN,benda,3,syak; curiga; waham,Rasa curiga tak berdasar
PES,benda,3,"penyakit menular yang disebabkan oleh basil pes, ditularkan oleh kutu-kutu tikus (Xenopsyl",Wabah menular dari tikus
WET,benda,3,undang-undang; hukum,Peraturan hukum negara
PIS,aksi,3,pipis2,Buang air kecil
COK,benda,3,"kue sagu, dimakan dengan sayuran atau daging",Kue berbahan tepung sagu
DUS,benda,3,kotak dari kertas tebal (karton); dos; kardus,Kotak dari karton tebal
CUI,benda,3,pembusukan pada kuku kaki,Kuku kaki yang membusuk
AMU,benda,3,"kutu berukuran sangat kecil, berwarna transparan atau putih, merupakan ektoparasit pada un",Kutu kecil parasit unggas
MOP,benda,3,lelucon,Kisah lucu menghibur
BUI,benda,3,penjara,Tempat tahanan dikurung
YAI,benda,3,kiai,Pemuka agama Islam
HEM,benda,3,kemeja,Baju atasan berkerah
EMU,benda,3,kantong air yang terdapat dalam sarang lebah,Burung besar tak terbang
UMA,benda,3,rumah adat di Mentawai,Rumah adat Mentawai
KEP,benda,3,jambul,Jambul rambut menonjol
KOR,benda,3,paduan suara; nyanyian bersama,Nyanyian bersama satu kelompok
ETI,benda,3,harta warisan orang tua yang belum dibagikan kepada anak-anaknya,Warisan belum dibagikan
NOK,benda,3,bubung,Bagian puncak atap
HOS,benda,3,komputer yang terhubung pada jaringan dan menyediakan fasilitas bagi komputer lain dan pen,Komputer penyedia layanan jaringan
TUI,aksi,3,menumpang modal pada orang yang bermain judi,Menumpang modal pemain judi
AAN,benda,3,bayi laki-laki,Anak bayi laki-laki
ZUS,benda,3,kata sapaan akrab kepada perempuan,Panggilan akrab kaum wanita
ARU,benda,3,gelar bangsawan Bugis,Gelar bangsawan orang Bugis
HIN,benda,3,ukuran isi sebesar 1/6 bat atau kurang lebih 6 liter,Satuan ukuran isi kuno
MES,benda,3,lubang ayakan berbentuk bujur sangkar,Asrama tempat tinggal bersama
LAK,benda,3,zat anorganik yang menyerap warna,Bahan penyerap zat warna
ULI,benda,3,penganan yang dibuat dari ketan dan parutan kelapa (sering dimakan bersama dengan tapai ke,Penganan ketan dan kelapa
BIU,benda,3,gelar bagi pemangku adat yang bertugas mempersiapkan bahan-bahan di luar atau halaman ista,Gelar pemangku adat istana
CIT,benda,3,kain cita; encit,Kain katun bermotif bunga
AJI,benda,3,baginda; raja,Sebutan bagi seorang raja
MAAF,benda,4,ungkapan permintaan ampun atau penyesalan,Orang salah
MATI,aksi,4,tidak bernyawa; tidak pernah hidup,Tidur dalam tanah
ANAK,benda,4,manusia yang masih kecil,Manusia kecil
AYAH,benda,4,orang tua kandung laki-laki; bapak,Pemberi bibit
SUKA,aksi,4,senang; gemar,Rasa senang terhadap sesuatu
PRIA,benda,4,laki-laki dewasa,Lelaki yang sudah dewasa
KALI,benda,4,sungai,Aliran air tawar
UANG,benda,4,harta; kekayaan,Kepercayaan dunia
GILA,aksi,4,"terlanda perasaan sangat suka (gemar, asyik, cinta, kasih sayang)",Penghuni rumah jiwa
TUAN,benda,4,orang laki-laki (yang patut dihormati),Panggilan hormat untuk majikan
HALO,benda,4,"lingkaran atau berkas sinar di sekeliling suatu benda angkasa yang berkilauan (matahari, b",Lingkaran cahaya benda langit
NAMA,benda,4,gelar; sebutan,Identitas manusia
SIAL,benda,4,"lapisan batuan atas kerak bumi yang kaya akan silika dan alumina, dapat menghasilkan magma",Nasib buruk menimpa
KOTA,benda,4,dinding (tembok) yang mengelilingi tempat pertahanan,Pusat keramaian daerah
PAGI,benda,4,awal; cepat,Waktu matahari baru terbit
BAWA,aksi,4,angkat ke tempat lain,Menjinjing ke tempat lain
COBA,aksi,4,silakan; sudilah; tolong (untuk menghaluskan suruhan atau ajakan),Usaha menguji sesuatu
DIAM,aksi,4,tidak bersuara (berbicara),Tak berkata
HATI,benda,4,jantung,Pusat perasaan manusia
CARI,aksi,4,temukan sesuatu,Hilang
MATA,benda,4,satuan ukuran berat untuk candu,Indra untuk melihat
LARI,aksi,4,bergeser,Gerak cepat kaki
RAJA,benda,4,buah catur yang terpenting,Penguasa bermahkota istana
BUKU,benda,4,tampang (lempeng),Gudang ilmu
LUPA,aksi,4,tidak teringat,Hilang dari ingatan
KAKI,benda,4,kesemek,Penopang manusia
BUKA,aksi,4,membuka; terbuka,Lawan kata tutup
AGEN,benda,4,bahan,Perantara penjualan barang
NONA,benda,4,sebutan bagi anak perempuan atau wanita yang belum menikah,Sebutan gadis muda lajang
GURU,benda,4,"orang yang pekerjaannya (mata pencahariannya, profesinya) mengajar",Pemberi ilmu
FILM,benda,4,lakon (cerita) gambar hidup,Tontonan gambar bergerak
BUMI,benda,4,permukaan dunia; tanah,Planet tempat manusia hidup
BAYI,benda,4,anak yang belum lama lahir; jabang bayi; orok,Manusia yang baru lahir
LAUT,benda,4,"suku bangsa yang mendiami beberapa pulau di Kepulauan Riau, Sumatra",Luas dan tak bisa di injak
AWAK,benda,4,tubuh; badan,Anggota kru pesawat
LAGU,benda,4,nyanyian,Karya musik bernada
OBAT,benda,4,guna-guna,Penyembuh suatu penyakit
SISI,benda,4,rusuk,Bagian samping sesuatu
JUTA,benda,4,satuan bilangan kelipatan sejuta yang dilambangkan dengan enam nol (000.000) di belakang a,Bilangan dengan enam nol
ARAH,benda,4,jurusan,Petunjuk mata angin
BATU,benda,4,"tonggak (pal, mil)",Benda keras
BOLA,benda,4,barang yang bentuknya menyerupai bulatan,Benda bulat untuk bermain
FOTO,benda,4,potret,Wajah kertas
AKAL,benda,4,tipu daya; muslihat; kecerdikan; kelicikan,Sumber kesadaran
TOKO,benda,4,kedai berupa bangunan permanen tempat menjual barang-barang (makanan kecil dan sebagainya),Ada segalanya
JAGA,aksi,4,bangun; tidak tidur,Mengawasi supaya aman
DEWA,benda,4,gelar kasta (golongan) Brahmana,Makhluk sakti kayangan
MISI,benda,4,kegiatan menyampaikan Kabar Baik (Injil) dilakukan atas dasar pengutusan sebagai kelanjuta,Tugas yang diemban
KIRI,benda,4,"arah, pihak, atau sisi bagian badan kita yang berisi jantung",Lawan arah kanan
KUDA,benda,4,"mamalia berkuku ganjil dan oval, kepalanya memanjang, tengkuknya bersurai, ekornya panjang",Bersepatu dan berkaki 4
ALAM,benda,4,dunia,Dunia beserta isinya
AHLI,benda,4,anggota,Mahir
MAIN,aksi,4,berjudi,Kegiatan menghibur diri
KOPI,benda,4,serbuk kopi,Air hitam
RATU,benda,4,raja perempuan; permaisuri,Penguasa perempuan kerajaan
ALAT,benda,4,perjamuan,Perkakas untuk bekerja
EMAS,benda,4,uang suap,Berharga
MEJA,benda,4,perkakas (perabot) rumah yang mempunyai bidang datar sebagai daun mejanya dan berkaki seba,Perabot datar berkaki
IKAN,benda,4,lauk,Hewan air bersisik
BANK,benda,4,"badan usaha di bidang keuangan yang menarik dan mengeluarkan uang dalam masyarakat, teruta",Tempat kepercayaan dunia
JIWA,benda,4,buah hati; kekasih,Roh dalam tubuh
OTAK,benda,4,biang keladi; tokoh; gembong,Organ pusat pikiran
MAJU,aksi,4,lulus (dalam ujian),Bergerak ke depan
LUKA,aksi,4,menderita luka,Kulit robek berdarah
BAJU,benda,4,pakaian penutup badan bagian atas (banyak ragam dan namanya),Busana penutup tubuh atas
TAMU,benda,4,"orang yang datang untuk menginap (di hotel), untuk membeli-beli (di toko); jamu",Orang yang berkunjung
MAMA,benda,4,kelenjar susu,Panggilan untuk ibu
SEKS,benda,4,berahi,Aktivitas yang disukai banyak orang
SITU,benda,4,danau; telaga,Danau kecil tenang
TRUK,benda,4,mobil besar dengan bak besar di belakang (biasanya untuk mengangkut barang); prahoto,Kendaraan besar pengangkut barang
KODE,benda,4,kumpulan prinsip yang bersistem,Rahasia
DESA,benda,4,tanah; tempat; daerah,Permukiman jauh dari kota
ALIH,aksi,4,pindah; ganti; tukar; ubah,Pindah atau berganti tempat
ASLI,benda,4,(tempat) asal,Bukan tiruan atau palsu
BIBI,benda,4,panggilan kepada perempuan yang agak tua,Adik perempuan orang tua
BIRU,benda,4,mulut merah bekas makan pinang,Ciri-ciri laut
AWAS,aksi,4,hati-hati; ingat,Waspada terhadap bahaya
SISA,benda,4,"apa yang tertinggal (sesudah dimakan, diambil, dan sebagainya); kelebihan; lebihnya",Tidak habis
KLUB,benda,4,gedung tempat pertemuan anggota suatu perkumpulan,Perkumpulan orang seminat
BELI,benda,4,kakak laki-laki,Menukar uang dengan barang
ADIK,benda,4,kerabat yang lebih muda (dari pertalian kekeluargaan),Saudara kandung lebih muda
AYAM,benda,4,"unggas yang pada umumnya tidak dapat terbang, dapat dijinakkan dan dipelihara, berjengger,",Unggas berjengger dan berkokok
GIGI,benda,4,kekuasaan,Organ keras
JARI,benda,4,bagian suatu benda yang rupanya seperti jari,Hanya ada 20
KENA,benda,4,engkau; kamu,Tertimpa atau tersentuh sesuatu
BABI,benda,4,umpatan yang sangat kasar,Ternak gemuk suka berkubang
RIBU,benda,4,satuan bilangan kelipatan seribu yang dilambangkan dengan tiga nol (000) di belakang angka,Bilangan dengan tiga nol
NAGA,benda,4,perhitungan banyaknya usuk yang baik untuk pintu,Ular raksasa dalam mitos
BUAH,benda,4,hasil,Hasil manis dari pohon
JUNG,benda,4,satuan ukuran luas tanah sama dengan 28.386 m_ atau empat bau,Kapal layar kuno
SORE,benda,4,petang,Waktu menjelang malam
SENI,benda,4,orang yang berkesanggupan luar biasa; genius,Karya penuh keindahan
DATA,benda,4,keterangan yang benar dan nyata,Kumpulan fakta dan angka
BACA,aksi,4,"eja (huruf, tulisan, dan sebagainya)",Melafalkan rangkaian huruf
UNIT,benda,4,bagian terkecil dari sesuatu yang dapat berdiri sendiri; satuan,Satuan bagian tersendiri
PAPA,benda,4,ayah; bapak,Panggilan untuk ayah
KANG,benda,4,kekang,Tali kendali kuda
DAYA,benda,4,muslihat,Tenaga atau kekuatan
ROTI,benda,4,Rote,Makanan empuk dari terigu
USIA,benda,4,umur (lebih takzim),Lama waktu hidup
CINA,benda,4,penduduk asli negeri Cina,Negeri tirai bambu Asia
UMUR,benda,4,hidup; nyawa,Lama waktu hidup seseorang
GAYA,benda,4,sikap; gerakan,Cara berpenampilan yang khas
BUTA,benda,4,raksasa,Tidak dapat melihat
IZIN,aksi,4,meminta izin; memohon izin,Persetujuan boleh melakukan sesuatu
PETA,benda,4,gerak-gerik (tangan dan sebagainya) untuk isyarat dan sebagainya,Gambar permukaan wilayah bumi
ILMU,benda,4,sifat mengetahui yang wajib bagi Allah Swt.,Pengetahuan dari hasil belajar
DANA,benda,4,pemberian; hadiah; derma,Uang untuk suatu keperluan
BESI,benda,4,"logam yang keras dan kuat serta banyak sekali gunanya (sebagai bahan pembuat senjata, mesi",Logam keras bahan bangunan
AREA,benda,4,bagian permukaan bumi; daerah,Bagian permukaan suatu tempat
KAYU,benda,4,pohon yang batangnya keras,Bahan keras dari pohon
BAPA,benda,4,bapak,Orang tua laki-laki
STOP,aksi,4,berhenti; terhenti,Perintah untuk berhenti
SARA,aksi,4,bersara,Menanggung biaya hidup
ATAP,benda,4,penutup rumah (bangunan) sebelah atas; benda yang dipakai untuk menutup atas rumah,Penutup bagian atas rumah
SUSU,benda,4,air yang keluar dari buah dada,Minuman putih sapi
TALI,benda,4,hubungan,Pengikat simpul
ROMA,benda,4,roman; muka,Raut wajah seseorang
ULAR,benda,4,"reptilia, tidak berkaki, tubuhnya agak bulat memanjang, kulitnya bersisik, hidup di tanah",Melata tanpa kaki
KALO,benda,4,gurami; kalui,Sejenis ikan air tawar
SUKU,benda,4,kaki,Kelompok etnis serumpun
TOPI,benda,4,tudung kepala,Pelindung kepala matahari
SAPI,benda,4,"mamalia berkuku genap yang termasuk ke dalam kelompok ruminansia, bertubuh besar, bertandu",Penghasil susu ternak
ADAM,benda,4,bumi; tanah,Tanah tempat kita berpijak
GAUN,benda,4,baju terusan wanita,Busana pesta wanita
KRIM,benda,4,kepala susu,Lapisan lembut susu
ABAD,benda,4,masa seratus tahun,Satuan seratus tahun
KACA,benda,4,contoh; teladan,Benda tembus pandang
MARK,benda,4,mata uang Jerman sebelum Euro,Bekas mata uang Jerman
TIPE,benda,4,model; contoh; corak,Jenis suatu barang
ARTI,benda,4,guna; faedah,Makna sebuah kata
TRIK,benda,4,"akal, muslihat; kiat",Tipu daya cerdik
MUKA,benda,4,orang,Bagian depan kepala
BLOK,benda,4,kontrol,Kelompok rumah berderet
COME,benda,4,perangkap dari ruas bambu yang dipotong dan ditancapkan di dasar sungai atau kolam,Perangkap ikan dari bambu
URUS,aksi,4,rawat; piara; pelihara; atur,Kelola dengan telaten
PAUS,benda,4,pemimpin tertinggi agama Katolik (berkedudukan di Vatikan),Mamalia terbesar laut
DOSA,benda,4,perbuatan yang melanggar hukum Tuhan atau agama,Pelanggaran hukum Tuhan
PERI,benda,4,kata,Makhluk kecil bersayap dongeng
GENG,benda,4,gerombolan,Kelompok teman solid
KUIL,benda,4,bangunan tempat memuja (menyembah) dewa,Tempat sembah dewa
EFEK,benda,4,akibat; pengaruh,Akibat dari sebab
LUAS,benda,4,"ukuran panjang-lebarnya bidang (lapangan, ruangan, dan sebagainya)",Ukuran ruang lebar
MADU,benda,4,manis sekali,Cairan manis lebah
ASAP,benda,4,uap yang dapat terlihat yang dihasilkan dari pembakaran,Kepulan hasil bakar
AKSI,benda,4,gerakan,Tindakan penuh drama
POIN,benda,4,hal,Nilai dalam pertandingan
OPPA,benda,4,"panggilan dari perempuan kepada laki-laki lebih tua, biasanya yang memiliki hubungan dekat",Sapaan akrab ala Korea
JUAL,aksi,4,tukar sesuatu dengan uang,Tukar barang uang
RODA,benda,4,kegiatan (gerak) yang bersinambung,Bagian bulat kendaraan
GULA,benda,4,"bahan pemanis biasanya berbentuk kristal (butir-butir kecil) yang dibuat dari air tebu, ar",Pemanis kristal putih
GRUP,benda,4,rombongan; kelompok; golongan,Kumpulan orang sepaham
LANA,benda,4,"tanaman merambat berdaun lanset, bunganya bermahkota lima, berwarna kebiruan; rumput melia",Tanaman merambat berbunga biru
DEBU,benda,4,serbuk halus (dari tanah dan sebagainya); abu; duli; lebu,Partikel halus melayang
DADA,benda,4,rongga tubuh tempat letak jantung dan paru-paru,Rongga jantung paru
PETI,benda,4,"kotak bertutup (dibuat dari kayu, logam, dan sebagainya)",Kotak kayu tertutup
MAYA,benda,4,"suku bangsa yang mendiami daerah Kabupaten Raja Ampat, Papua; Salawati; Samate; Sailolof",Dunia tanpa wujud nyata
BANG,benda,4,azan,Sapaan untuk kakak pria
BONG,benda,4,pekuburan Cina,Makam orang Tionghoa
KEJU,benda,4,bahan makanan yang dibuat dari sari air susu melalui proses peragian yang dikeraskan (dike,Olahan padat susu
LIFT,benda,4,"alat untuk mengangkat orang atau barang yang digerakkan dengan tenaga listrik, dapat turun",Kotak naik turun gedung
ZONA,benda,4,daerah (dalam kota) dengan pembatasan khusus; kawasan,Kawasan dengan batas
AWAN,benda,4,tempat yang tinggi sekali,Gumpalan putih langit
PIPA,benda,4,cerobong,Saluran air bulat panjang
AJAK,benda,4,anjing ajak,Membujuk agar ikut serta
KAMP,benda,4,tempat untuk tinggal sementara,Tempat tinggal sementara
APEL,benda,4,upacara,Barisan pagi sekolah
INTI,benda,4,bagian konstruksi yang paling bebas atau dominan,Bagian paling penting
CIUM,aksi,4,sentuh dengan bibir atau hidung,Sentuh bibir mesra
SEWA,benda,4,penumpang,Bayar pakai sementara
UMAT,benda,4,makhluk manusia,Pengikut suatu agama
KAUM,benda,4,suku bangsa,Golongan sekelompok orang
BULU,benda,4,serabut halus pada tumbuh-tumbuhan; miang,Rambut halus binatang
LONG,benda,4,petasan besar,Petasan berukuran besar
POLA,benda,4,sistem; cara kerja,Susunan berulang teratur
RAYA,benda,4,"ibu kota Kabupaten Simalungun, Provinsi Sumatra Utara",Sebutan untuk hari besar
BAJA,benda,4,pupuk,Logam kuat konstruksi
JURI,benda,4,orang yang menilai salah atau benar di pengadilan (di beberapa negeri Barat),Penilai lomba kompetisi
SEMI,benda,4,bertunas,Musim bunga bermekaran
SUHU,benda,4,keadaan atau situasi,Ukuran panas dingin
EKOR,benda,4,kata penggolong untuk binatang,Bagian belakang hewan
ALAN,benda,4,bekal makanan yang dimasak dari rumah untuk di kebun,Bekal makanan ke kebun
RUTE,benda,4,jalan yang ditempuh (dilalui),Peta perjalanan ditempuh
GAJI,benda,4,upah kerja yang dibayar dalam waktu yang tetap,Upah kerja bulanan
TATO,benda,4,gambar (lukisan) pada kulit tubuh,Gambar permanen kulit
GANG,benda,4,jalan kecil yang biasanya hanya memuat kendaraan roda dua (di kampung-kampung dalam kota);,Jalan sempit perkampungan
WANG,benda,4,kediaman raja; istana,Tempat kediaman seorang raja
NADA,benda,4,"tinggi rendahnya bunyi (dalam lagu, musik, dan sebagainya)",Tinggi rendah bunyi lagu
STAF,benda,4,sekelompok perwira yang memimpin (mengatur dan sebagainya) tentara,Kelompok pegawai kantor
AJAR,benda,4,buah pertama (tentang tanaman),Proses transfer ilmu
TONG,benda,4,tiruan bunyi kentungan,Wadah bundar besar
KOIN,benda,4,mata uang logam,Uang logam bulat
CUCI,aksi,4,membersihkan sesuatu dengan air dan sebagainya; kumbah,Bersihkan dengan air sabun
TANK,benda,4,mobil berlapis baja yang beroda gigi yang bergerak (berputar) di atas roda rantai yang mel,Kendaraan lapis baja perang
PERS,benda,4,usaha percetakan dan penerbitan,Dunia media cetak
TEPI,benda,4,perbatasan (kota dan sebagainya),Bagian pinggir sesuatu
MARS,benda,4,dewa perang bangsa Romawi,Lagu kebangsaan berbaris
ASIA,benda,4,"benua terbesar yang berbatasan dengan Pegunungan Ural dan Kaukasus serta Samudra Arktika,",Benua terbesar di dunia
IKAT,benda,4,kebat,Simpul pengencang tali
DAUN,benda,4,"bagian barang yang tipis lebar (seperti -- dayung, -- jendela, -- pintu)",Bagian hijau tumbuhan tipis
RUSA,benda,4,peti lompatan kecil (dalam senam),Hewan hutan bertanduk lembut
RELA,aksi,4,bersedia dengan ikhlas hati,Ikhlas tanpa paksaan
BEDA,benda,4,selisih; pautan,Selisih antara dua hal
INFO,benda,4,informasi,Kabar singkat disampaikan
KAIN,benda,4,barang yang ditenun dari benang kapas,Bahan tenun dari benang
GOLF,benda,4,cabang olahraga yang dimainkan dengan menggunakan bola kecil untuk dipukul dengan tongkat,Olahraga pukul bola lubang
SOFA,benda,4,"kursi panjang bertangan dan bersandaran, biasanya berlapis karet dan busa yang dibungkus k",Kursi empuk ruang tamu
IPAR,benda,4,saudara suami atau istri,Saudara dari pasangan menikah
ATUR,aksi,4,tusuk,Susun secara rapi tertib
KARA,benda,4,"tumbuhan berbuah polongan, pohonnya merambat, buahnya sepanjang 5�7 cm, lebar dan berdagin",Tanaman polong yang merambat
JUNI,benda,4,bulan ke-6 tarikh Masehi (30 hari),Bulan pertengahan tahun
KUTU,benda,4,perkumpulan dagang dan sebagainya; sekutu,Parasit kecil di rambut
OTOT,benda,4,urat yang keras,Jaringan kuat penggerak tubuh
KOKI,benda,4,juru masak; ahli dalam seni boga,Juru masak restoran ahli
DEWI,benda,4,jantung hati,Perempuan penghuni kayangan
